Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(c(c3)F)C(=O)N(C)C)F,2
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(c(c3)F)C(=O)NCCN(C)C)F,2
C/C(=C/1\c2cc(ccc2NC1=O)c3cnco3)/Nc4ccc(cc4)S(=O)(=O)N,2
CC(C)(C)c1cnc(o1)CSc2cnc(s2)Nc3ccc(cc3)S(=O)(=O)NCCO,2
CC(C)(C)c1cnc(o1)CSc2cnc(s2)Nc3ccccn3,2
CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)Nc3c(cccc3F)F,2
CCCCNS(=O)(=O)c1ccc(cc1)n2c3c(ccc4c3cn[nH]4)c(n2)C(=O)N,2
CCCCNS(=O)(=O)n1c2c(ccc3c2cn[nH]3)c(n1)C(=O)N,2
C[C@@H](c1ccc(cc1)N2Cc3ccccc3C2=O)C(=O)Nc4cc([nH]n4)C5CC5,2
C[C@@H](c1ccc(cc1)N2CCNC2=O)C(=O)Nc3cc([nH]n3)C4CC4,2
C/C(=N\c1ccc(cc1)S(=O)(=O)N)/c2c3cc(ccc3[nH]c2O)c4cnco4,2
CC(=O)c1ccc(cc1)Nc2ncc3c(n2)-c4c(c(nn4C)C(=O)N)CC3,2
CC(=O)c1cccc(c1)Nc2ncc3c(n2)-c4c(c(nn4C)C(=O)N)CC3,2
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4ccccc4,2
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4ccc(cc4)N5CCN(CC5)C,2
CN(C)S(=O)(=O)c1ccc(cc1Cl)Nc2cc(nc3n2ncc3Br)NC4CCC(CC4)N,2
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#C[C@@H]4CCCN4)F)NC2=O,2
c1cc(cnc1)CNC(=O)c2ccc3c(c2)c(c([nH]3)O)N=Nc4ccc(cc4)S(=O)(=O)N,2.1
c1cc(cnc1)CNC(=O)c2ccc3c(c2)/C(=N/Nc4ccc(cc4)S(=O)(=O)N)/C(=O)N3,2.1
COC(=O)c1ccc2c(c1)/C(=C/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,2.1
COC(=O)c1ccc2c(c1)c(c([nH]2)O)/C=N/c3ccc(cc3)S(=O)(=O)N,2.1
c1cc(ccc1N/N=C\2/c3c(ccc4c3c(n[nH]4)Cl)NC2=O)S(=O)(=O)N,2.2
c1cc(ccc1N=Nc2c3c(ccc4c3c(n[nH]4)Cl)[nH]c2O)S(=O)(=O)N,2.2
c1cc2c(cc1O)/C(=N/O)/C(=C/3\c4cc(ccc4NC3=O)F)/N2,2.25
c1cc(ccc1N/N=C\2/c3cc(ccc3NC2=O)c4cnco4)S(=O)(=O)N,2.3
c1cc(ccc1N=Nc2c3cc(ccc3[nH]c2O)c4cnco4)S(=O)(=O)N,2.3
c1cc(ccc1N/C=C\2/c3cc(ccc3NC2=O)c4cnco4)S(=O)(=O)N,2.5
c1cc(ccc1/N=C/c2c3cc(ccc3[nH]c2O)c4cnco4)S(=O)(=O)N,2.5
CC(C)c1cccc2c1c(c([nH]2)O)N=Nc3ccc(cc3)S(=O)(=O)N,2.5
CC(C)c1cccc2c1/C(=N/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,2.5
c1cc(ccc1N/C=C\2/c3c(ccc4c3scn4)NC2=O)S(=O)(=O)N,2.8
c1cc(ccc1/N=C/c2c3c(ccc4c3scn4)[nH]c2O)S(=O)(=O)N,2.8
c1cc(c(c(c1)F)C(=O)Nc2c[nH]nc2C(=O)Nc3ccc(cc3)F)F,3
c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4,3
c1cc(cc(c1)Nc2nccc(n2)c3cnn4c3cccn4)c5cocn5,3
c1ccn2c(c1)ncc2c3ccnc(n3)Nc4ccc(cc4)S(=O)(=O)N,3
c1cc([nH]c1)c2cc(c3c(ccc4c3c2C(=O)N4)F)SCCN,3
c1cc(sc1)c2ccc(cc2)CC(=O)Nc3cc([nH]n3)C4CC4,3
c1cc(sc1)Cc2ccc(cc2)CC(=O)Nc3cc([nH]n3)C4CC4,3
Cc1ccccc1Nc2ncc3c(n2)-c4c(c(nn4C)C(=O)N)CC3,3
Cc1c(n2ccccc2n1)c3ccnc(n3)Nc4ccc(cc4)S(=O)(=O)N,3
Cc1ncc(n1C2CCCC2)c3ccnc(n3)Nc4ccc(cc4)S(=O)(=O)NCCOC,3
Cc1ncc(n1C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NC,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)Cl,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)C#N,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)C(=O)N,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)C(=O)NC,3
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)C(=O)NC)F,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)F,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(c(c3)F)C(=O)NCCN(C)C,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N4CCN(CC4)C(=O)C,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)C,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCN(C)C,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)CCOC,3
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCOC,3
CCC1CC(CCN1)C(=O)Nc2ncc(s2)SCc3ncc(o3)C(C)(C)C,3
CC(C)(C)c1cnc(o1)CSc2cnc(s2)Nc3ccc(cn3)CNCC(C)(C)CO,3
CC(C)(C)c1cnc(o1)CSc2cnc(s2)Nc3cccnc3,3
CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)Cc3ccc(cc3)CNC(CO)CO,3
CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)Nc3c(cccc3Cl)Cl,3
CC(C)(C)c1ncc(o1)CSc2cnc(s2)NC(=O)Cc3ccccc3,3
CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,3
CC(C)COC(=O)c1ccc2c(c1)c(c([nH]2)O)/C=N/c3ccc(cc3)S(=O)(=O)N,3
CCCOc1ccnc2c1c(c[nH]2)c3ccnc(n3)N,3
C[C@H]([C@@H]([C@@H](C#Cc1c(ccc2c1/C(=C/c3c(cc[nH]3)OC)/C(=O)N2)F)O)N)O,3
CCSc1ccc2ncc(n2c1)c3ccnc(n3)Nc4ccc(cc4)S(=O)(=O)NCCOC,3
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4ccc(cc4)C(F)(F)F,3
Cn1c-2c(c(n1)C(=O)O)CCc3c2nc(nc3)Nc4ccccc4,3
CN(C)CCCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4,3
CNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4,3
CNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3nccc4,3
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#C[C@@H](CO)N)F)NC2=O,3
COCCNS(=O)(=O)c1ccc(cc1)Nc2ncc(c(n2)c3cnc4n3cccc4)Br,3
COCCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cc(cc4)Br,3
COCCNS(=O)(=O)c1ccc(cc1)Nc2ncc(c(n2)c3cnc4n3cccc4)Cl,3
COCCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cc(cc4)C#N,3
c1cc(ccc1/N=C/c2c3c(ccc4c3scn4)[nH]c2O)S(=O)(=O)NC(=N)N,3.3
CC(C)Oc1cccc2c1c(c([nH]2)O)N=Nc3ccc(cc3)S(=O)(=O)N,3.4
CC(C)Oc1cccc2c1/C(=N/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,3.4
C[C@@H]1C[C@H]2CN1CCn3c(c4cccc(c4n3)-c5c(nc6cccc(c6n5)O2)O)O,3.4
c1cc(ccc1/N=C/c2c3c(ccc4c3scn4)[nH]c2O)S(=O)(=O)NCCc5c[nH]cn5,3.6
c1cc2c(cc1C(=O)O)/C(=C/c3c4c(c[nH]3)C(=O)OCC4)/C(=O)N2,4
c1ccc(cc1)c2ccc(cc2F)CC(=O)Nc3cc([nH]n3)C4CC4,4
c1cc(ccc1CC(=O)Nc2cc([nH]n2)C3CC3)c4ccc(cc4)C(=O)N,4
c1cc(cc(c1)F)c2ccc(cc2)CC(=O)Nc3cc([nH]n3)C4CC4,4
c1cc(ccc1n2c-3c(c(n2)C(=O)N)CCc4c3cn[nH]4)S(=O)(=O)N,4
CC(C)(C)c1cnc(o1)CSc2cnc(s2)Nc3ccccc3,4
CCCN(C)[C@H]1CCN(C1)C(=O)c2ccc(cc2)Nc3nccc(n3)c4cnc(n4C(C)C)C,4
CCn1c(ncc1c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCOC)C,4
CC(=O)Nc1ncc(s1)SCc2ncc(o2)CC3CCCCC3,4
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4ccc(cc4)OC,4
Cn1ccc2c1c3c(cc2)c4c(c5ccc(cc5n4CCCN6CCC(CC6)O)OC)c7c3C(=O)NC7=O,4
CN1CCN(CC1)c2ccc(cc2C(F)(F)F)Nc3nccc(n3)c4cnn5c4cccn5,4
CNCC#Cc1c(ccc2c1/C(=C/c3c(cc[nH]3)OC)/C(=O)N2)F,4
CN[C@H](CO)C#Cc1c(ccc2c1/C(=C/c3c(cc[nH]3)OC)/C(=O)N2)F,4
CN(C)S(=O)(=O)c1ccc(cc1)Nc2cc(nc3n2ncc3C4CCCC4)NC5CCC(CC5)N,4
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c3c4c(c[nH]3)C(=O)OCC4)/C(=O)N2,4
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#CC4(CCOCC4)O)F)NC2=O,4
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#CC(CN)O)F)NC2=O,4
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#C[C@@H]4C[C@H](CN4)O)F)NC2=O,4
COCCCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4,4
CN1CCN(CC1)c2cccc3c2nc([nH]3)c4c5ccc(cc5[nH]n4)c6ccc(c(c6)OC)O,4.1
c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)/N=C/c3c4c(ccc5c4scn5)[nH]c3O,4.3
c1cc(ccc1N/N=C\2/c3cc(ccc3NC2=O)C(=O)N)S(=O)(=O)N,4.5
c1cc(ccc1N=Nc2c3cc(ccc3[nH]c2O)C(=O)N)S(=O)(=O)N,4.5
COCCOCCOCCOCCNS(=O)(=O)c1ccc(cc1)/N=C/c2c3c(ccc4c3scn4)[nH]c2O,4.5
c1cc2c(c(c1)I)c(c([nH]2)O)N=Nc3ccc(cc3)S(=O)(=O)N,4.6
c1cc2c(c(c1)I)/C(=N/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,4.6
Cc1c(ccc2c1c(c([nH]2)O)N=Nc3ccc(cc3)S(=O)(=O)N)N(=O)=O,4.6
Cc1c(ccc2c1/C(=N/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2)N(=O)=O,4.6
CN(C)S(=O)(=O)c1ccc(cc1)/N=C/c2c3c(ccc4c3scn4)[nH]c2O,4.6
c1cc(ccc1/N=C/c2c3c(ccc4c3scn4)[nH]c2O)S(=O)(=O)NCCO,4.7
C1CC1C(=O)NC2=NNC3=CC=CC32,5
c1cc(ccc1c2cc3c(cc2Br)c(n[nH]3)C(=O)NC4CC4)O,5
c1ccc(cc1)c2cc3c([nH]nc3NC(=O)C4CC4)nc2c5ccc(cc5)O,5
c1cc(ccc1c2ccc3c(c2)[nH]nc3NC(=O)C4CC4)O,5
c1cc(ccc1c2c(cc3c(n2)[nH]nc3NC(=O)C4CC4)Br)O,5
c1cc(ccc1C#N)n2c3c(ccc4c3cn[nH]4)c(n2)C(=O)N,5
c1ccc(cc1)Nc2ncc3c(n2)-c4c(c(nn4CC(F)(F)F)C(=O)N)CC3,5
c1ccn2c(c1)ncc2c3ccnc(n3)Nc4cccc(c4)Cl,5
c1cc([nH]c1)c2cc(c3c(ccc4c3c2C(=O)N4)F)CCC#N,5
c1cc([nH]c1)c2cc(c3c(ccc4c3c2C(=O)N4)F)S[C@H]5CCNC5,5
CCc1cnc(o1)CSc2cnc(s2)NC(=O)Cc3cccnc3,5
CCc1cnc(o1)CSc2cnc(s2)NC(=O)C(C)C,5
CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC(=O)Cc3cccnc3,5
CC(C)C(=O)Nc1ncc(s1)SCc2ncc(o2)C(C)(C)C,5
C[C@@H]1C[C@H](CNC1)C(=O)Nc2ncc(s2)SCc3ncc(o3)C(C)(C)C,5
CC(=O)Nc1ncc(s1)SCc2ncc(o2)C(C)(C)C,5
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4cccc(c4)N(=O)=O,5
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4cccc(c4)OC,5
CN(C)CCCN(C)S(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4,5
CN(C)CCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4,5
CN(C)NC(=O)Nc1cccc-2c1C(=O)c3c2n[nH]c3c4ccc(cc4)OC,5
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#C[C@@H]4C[C@@H](CN4)O)F)NC2=O,5
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#C[C@H](CO)N)F)NC2=O,5
CC(C)Oc1ccnc2c1c(c[nH]2)c3ccnc(n3)N,5.1
c1cc2c(cc1O)/C(=N/O)/C(=C/3\c4cc(ccc4NC3=O)Cl)/N2,5.27
c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3)S(=O)(=O)N,5.4
c1ccc(cc1)CNS(=O)(=O)c2ccc(cc2)/N=C/c3c4c(ccc5c4scn5)[nH]c3O,5.6
CN(c1ccccn1)S(=O)(=O)c2ccc(cc2)/N=C/c3c4c(ccc5c4scn5)[nH]c3O,5.6
CNS(=O)(=O)c1ccc(cc1)/N=C/c2c3c(ccc4c3scn4)[nH]c2O,5.6
CNS(=O)(=O)Cc1ccc(cc1)N=Nc2c3c(ccc4c3scn4)[nH]c2O,5.7
CS(=O)(=O)c1ccc(cc1)/N=C/c2c3c(ccc4c3scn4)[nH]c2O,5.7
c1cc2c(c3c(c4c2[nH]c5c4ccc(c5)O)C(=O)NC3=O)c6c1cc[nH]6,6
Cc1ccc(c(c1)Nc2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)N)F,6
Cc1ncc(n1C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCCOC(C)C,6
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)C(=O)N4CC[C@H](C4)N(C)C)F,6
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(c(c3)F)C(=O)N(C)C,6
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)N4CCN(CC4)C(=O)CO)F,6
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)C,6
CC(C)c1cnc(o1)CSc2cnc(s2)NC(=O)C,6
CC(C)[C@H](CO)Nc1nc2c(c(n1)N(C)c3ccc(c(c3)Cl)C(=O)O)ncn2C(C)C,6
CC(C)[C@H](CO)Nc1nc(c2c(n1)n(cn2)C(C)C)Nc3ccc(c(c3)Cl)C(=O)O,6
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4cccc(c4)C(F)(F)F,6
COc1cc[nH]c1/C=C\2/c3c(ccc(c3C#CC4(CCNCC4)O)F)NC2=O,6
CC(C)(CNC(=O)c1ccc2c(c1)c(c([nH]2)O)N=Nc3ccc(cc3)S(=O)(=O)N)CO,6.8
CC(C)(CNC(=O)c1ccc2c(c1)/C(=N/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2)CO,6.8
c1cc(cc(c1)Br)CC(=O)Nc2c3cc(ccc3[nH]n2)N4CCCS4(=O)=O,7
c1cc(ccc1CC(=O)Nc2c3cc(ccc3[nH]n2)N4CCCS4(=O)=O)Br,7
c1cc(cc(c1)Cl)Nc2ncnc(n2)c3ccnc(c3)NCCCO,7
c1ccc(cc1)Nc2ncc3c(n2)-c4c(c(nn4C5CCCCC5)C(=O)N)CC3,7
c1cc([nH]c1)c2cc(c3c(ccc4c3c2C(=O)N4)F)CCCN,7
Cc1ccc(cc1)CC(=O)Nc2c3cc(ccc3[nH]n2)N4CCCS4(=O)=O,7
CC(C)(C)c1cnc(o1)CSc2cnc(s2)NC3CCC(CC3)O,7
C[C@H]([C@@H](C#Cc1c(ccc2c1/C(=C/c3c(cc[nH]3)OC)/C(=O)N2)F)NC)O,7
CCOc1ccnc2c1c(c[nH]2)c3ccnc(n3)N,7
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4ccccc4F,7
Cn1c-2c(c(n1)C(=O)N)CCc3c2nc(nc3)Nc4ccccc4N,7
Cn1cnc2c1nc(nc2NCc3ccccc3)NCCO,7
CN(C)S(=O)(=O)c1ccc(cc1)Nc2cc(nc3n2ncc3C#N)NC4CCC(CC4)N,7
CNS(=O)(=O)c1ccc(cc1)Nc2nc3c(c(n2)OCC4CCCCC4)[nH]cn3,7
COc1ccc(cc1)c2c3c(n[nH]2)-c4cccc(c4C3=O)NC(=O)CN5CCN(CC5)C(=N)N,7
COc1ccc(cc1)c2c3c(n[nH]2)-c4cccc(c4C3=O)NC(=O)N,7
c1cc(ccc1N/N=C\2/c3c(ccc4c3scn4)NC2=O)S(=O)(=O)N,7.1
c1cc(ccc1N=Nc2c3c(ccc4c3scn4)[nH]c2O)S(=O)(=O)N,7.1
c1ccc2c(c1)/C(=N/O)/C(=C/3\c4cc(ccc4NC3=O)N(=O)=O)/N2,7.35
c1cc(ccc1CS(=O)(=O)N)/N=C/c2c3c(ccc4c3scn4)[nH]c2O,7.5
CCc1cccc2c1c(c([nH]2)O)N=Nc3ccc(cc3)S(=O)(=O)N,7.9
CCc1cccc2c1/C(=N/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,7.9
c1ccc2c(c1)c3c4c(c5c(c3n2CCCO)ccc6c5[nH]cc6)C(=O)NC4=O,8
c1cc(ccc1n2c3c(ccc4c3cn[nH]4)c(n2)C(=O)N)Cl,8
c1ccnc(c1)n2c3c(ccc4c3cn[nH]4)c(n2)C(=O)N,8
Cc1ncc(n1C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCOC,8
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)C(=O)N(C)C,8
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F,8
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)OC,8
CCCS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc(n3C(C)C)C,8
CN(C)CCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3nccc4,8
CN[C@@H](CO)C#Cc1c(ccc2c1/C(=C/c3c(cc[nH]3)OC)/C(=O)N2)F,8
CN(C)S(=O)(=O)c1ccc(cc1)Nc2cc(nc3n2ncc3Cl)NC4CCC(CC4)N,8
COc1ccc(cc1)c2c3c(n[nH]2)-c4cccc(c4C3=O)NC(=O)CN5CCC(CC5)C(=O)N,8
COc1ccc(cc1)c2c3c(n[nH]2)-c4cccc(c4C3=O)NC(=O)CN5CCN(CC5)C(=O)N,8
c1cc2c(cc1F)/C(=N/O)/C(=C/3\c4cc(ccc4NC3=O)Cl)/N2,8.01
c1cc2c(cc1O)/C(=N/O)/C(=C/3\c4cc(ccc4NC3=O)OC(F)(F)F)/N2,8.32
Cc1ccc2c(c1)/C(=N/O)/C(=C/3\c4cc(ccc4NC3=O)N(=O)=O)/N2,8.68
c1cc2c(cc1c3cnco3)c(c([nH]2)O)/C=N/c4ccc5c(c4)CS(=O)(=O)C5,8.9
c1cc(ccc1N/N=C\2/c3cc(ccc3NC2=O)C(=O)NCc4ccncc4)S(=O)(=O)N,8.9
c1cc(ccc1N=Nc2c3cc(ccc3[nH]c2O)C(=O)NCc4ccncc4)S(=O)(=O)N,8.9
CCOC(=O)c1cccc2c1/C(=C/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2,8.9
CCOC(=O)c1cccc2c1c(c([nH]2)O)/C=N/c3ccc(cc3)S(=O)(=O)N,8.9
c1cc-2c(c(c1)NC(=O)N)C(=O)c3c2[nH]nc3c4ccsc4,9
c1cc(c\2c(c1)NC(=O)/C2=C\c3c4c(c[nH]3)C(=O)OCC4)C5CCNCC5,9
c1ccc2cc(ccc2c1)CC(=O)Nc3c4cc(ccc4[nH]n3)N5CCCS5(=O)=O,9
c1cc(ccc1CC(=O)Nc2c3cc(ccc3[nH]n2)N4CCCS4(=O)=O)O,9
Cc1cc(ccc1c2ccccc2)CC(=O)Nc3cc([nH]n3)C4CC4,9
